CustomerID,Name,Email,Phone,Address,Age,Gender,PurchaseHistory,LoyaltyPoints
1337,Jacob Alvarez MD,heathertorres@garcia.com,943-490-8267x66929,"9776 Michael Pike Apt. 700, East Melissa, FL 97629",43,Male,"['Serpara', 'Moscato', 'Magót']",99
1338,Joshua Rush,stephen41@williams.net,(112)206-7737,"USNS Wright, FPO AA 86456",26,Female,"['Lot 168', 'Banda Dorada White', 'Xinomavro']",240
1339,Brian Hernandez,josephwelch@simpson.com,8018571563,"738 Kyle Pike, Cohenburgh, AK 05242",68,Female,"['Terre Rare Riserva', 'Bricco Francesco']",24
1340,George Flynn,joanna34@yahoo.com,+1-846-945-8251x8721,"441 Singleton Shoals Suite 124, North Toddport, SC 54824",63,Female,"['Toussaints Premier Cru', 'Sämling 88 Classic', 'Gravel Quarry', 'Domaine Grand Veneur Blanc de', 'Grenache Noir', 'Maat', 'The Poet']",406
1341,Donald Rodriguez,carrieanderson@hotmail.com,5315252406,"89256 Ryan Underpass, South Brittanyville, AL 62047",33,Female,"['Château Gassier 946 Sélection Parcellaire', 'Venezia', 'Brandal', 'American Oak', 'Ribbon Ridge']",155
1342,Tracy Henderson,jschneider@yahoo.com,061-075-0656x440,"8353 Beth Viaduct, North Juanberg, GA 75901",53,Male,"['Terras do Vale', ""Valle d'Oro""]",68
1343,Olivia Morales,matthew62@smith.biz,363.426.2853,"2995 Linda Rest Suite 228, East Mark, NM 36176",31,Female,"['Cuvée Rosado Brut', 'Clone 17 RY Ramal Vineyard', 'Vintage Brut', 'Podere', 'Crannell', ""Sant'Anna""]",312
1344,Jessica Gomez,dustin72@davis.com,+1-589-957-9766,"USNV Conway, FPO AE 79872",27,Male,"[""Ted's Vineyard""]",30
1345,Michelle Smith,michael99@gmail.com,8465610418,"875 Jennifer Drive Apt. 074, Victoriamouth, RI 72354",45,Male,"['Bianco Breg', 'Northern Blend Red', ""Kate's + B's"", 'Les Dionnières']",272
1346,Sheila Goodwin,tmitchell@johnson.org,(554)276-6654,"96762 Autumn Locks Suite 701, Nataliefurt, MD 06183",29,Male,"[""Bushman's Gully"", 'Jack London Vineyard 30th Anniversary']",80
1347,Danielle Dunn,kellismith@yahoo.com,858.323.9374x572,"831 Wilson Vista, South Arielside, SC 29874",55,Female,"['Botrytised', '13', 'Nutt Road Vineyard Sans Oak', '10-Years Old White', 'Vinea Tinto', 'Dixon Ranch', 'Lazzarito', 'Cuvée Julia', 'Patina Vineyard']",684
1348,Emily Smith,kevin42@yahoo.com,001-421-213-9872x1931,"4451 Keith Path Suite 439, Ramosberg, IN 89275",31,Male,"['Gowan Creek Vineyard', 'Sophia Gimblett Gravels', 'Herrenberg Alte Reben Trocken', 'Paladino']",360
1349,Donald Sanchez,matthew46@higgins.com,+1-588-199-9184x2269,"6102 Jeff Mill Apt. 885, North Amandaborough, DE 02548",36,Female,"['La Vista Vineyard', 'Companhia das Lezírias Catapereiro Tinto', 'Rose & Thistle', 'Dom', 'Grand Cru Muenchberg']",205
1350,Emily Howe,lisa39@hotmail.com,+1-427-356-8347x771,"USNS Jackson, FPO AP 44237",28,Male,"['Selezone Antonio Castagnedi', 'Honker Blanc', 'Kugelspiel Trocken', 'Rose of', 'Smeriglio', 'Milestone Cabernet Franc-Merlot', 'Tesoro', 'Nottage Hill']",416
1351,Brent Calhoun,tara96@welch.com,(778)580-6668x00431,"6237 Mann Skyway Suite 591, Vargasmouth, MI 95014",24,Male,"['Miros de Ribera Reserva', ""Proprietor's Selection"", 'Libertad Vineyards', 'Cape Maidens Rosé', 'Blauburgunder', 'Reserve West Dry Creek', ""Selva de' Canonici"", 'Pioneer Block 1 Foundation', 'Colle San Lorenzo']",864
1352,Jessica Brown,josemccarty@campbell-rosario.com,341-347-9602,"818 Krause Row, Lauramouth, NM 34956",35,Female,"['Una Selección de Ricardo Santos', 'Tribolo', 'The Chosen Ruby', 'Borobo', 'Enigma Reserva']",445
1353,Michelle Robinson,wbarnes@hotmail.com,766-505-4328,"8219 Keith Ports Apt. 242, Sandramouth, WI 33919",44,Male,['Santiago Graffigna Limited Release'],19
1354,Cheryl Turner,tatewendy@mack.com,(963)274-7764x8737,"357 Murphy Views, West Jessica, DC 06799",65,Female,"['Ramal Vineyard Swan Selection', 'Gentil', 'Käferberg Reserve', '(Benedict Vineyard)', 'Drysack Solera Especial Sweet Old Olorosso Aged 15 Years', 'Patagonia', 'Zenith', 'Grâce Red', 'Le Raisin']",801
1355,Daniel Jimenez,brett42@yahoo.com,001-996-322-0835,"4745 Brandon Gateway Suite 620, West Joyce, NM 55044",63,Female,"['San Francesco Riserva', 'Riserva di Fizzano', 'Ward Vineyard', 'Century Vine', 'SP 68']",240
1356,Suzanne Beasley,saraadkins@bowers.net,001-698-697-2944x74896,"5079 Valerie Shore, East Karenport, TN 58119",48,Female,"['Lake William Estate Grown Cave Fermented', 'Dickerson', 'Mb', 'Red Rose Hill', 'El Llano Red Wine', ""Reserve ‘Gamache – Champoux Vineyard Select'"", 'Prieuré de Cénac Mission', 'Prima']",680
1357,Ryan Martinez,mclark@hotmail.com,294-609-4988,"Unit 6925 Box 2704, DPO AE 72143",21,Male,"['Redgrav Vineyard', 'Saurus Barrel Fermented', 'Montée de Tonnerre Premier Cru']",135
1358,Lori Johnson,janicerodriguez@griffin.org,(360)462-4042,"0777 Nicholas Springs, West Emilyport, CO 02339",28,Female,"['Ashmead Single Vineyard', 'La Serenité', 'Block 13 Reserve', 'Allegria Vineyards Heritage Vines', 'Whitaker Mozia', 'Messorio', ""Quinta Vale d'Agodinho Vintage"", 'Cuvée Pierre le Grand', 'Pfaff Gentil']",243
1359,Connie Hughes,tbrown@yahoo.com,558-730-8119x937,"06287 Christopher Plain Apt. 330, Annahaven, FL 84140",32,Male,"['Lahrer Trocken', 'Massa Ranch', 'Mix36', 'Cuvée Alexi', 'Só Syrah']",340
1360,Shannon Davis,hcastillo@hotmail.com,347.809.9544,"54227 Rogers Meadows Suite 660, East Danielletown, SC 25272",41,Female,"['Johan Vineyards', 'Nostalgie Brut', 'Le Petit Malin']",168
1361,Sherri Robinson,anthony04@brewer.com,001-109-242-8048x792,"USCGC Smith, FPO AE 76416",31,Male,"['9-3-5', 'Boarding Pass', 'Teuzzo', 'Copeland Vineayard', 'Red4', 'Passamante']",234
1362,Danielle Mullins,richardskevin@moody.org,001-209-913-6785x74653,"9935 Randy Pass Apt. 227, North Michaelton, OR 32714",60,Male,"[""Circle's Edge"", 'Nunes Vineyard 777', 'Le Grand Rossignol du Château Lamothe Vincent', 'check price', 'Cutaja']",120
1363,Ryan Tucker,holmesrobin@berg-lang.biz,+1-809-378-4253,"733 Clark Green Apt. 452, New Nancy, TN 39418",39,Female,"['Dakine Vineyard', 'Rapaura Series', 'Crane Ridge Reserve', 'Fidenzio', 'Riserva Nittardi', ""C'D'C' Rosso"", 'Henchman', 'Fisetta']",472
1364,Richard Kirk,granterica@oliver.com,396.124.8651x01851,"318 Key Spring, Port Cassandraborough, ND 05010",66,Male,"['Erbach Schlossberg Monopole Erstes Gewächs', 'Apianum', 'Filósofos']",105
1365,Julian Gilmore,pittsrebecca@carter.net,001-418-473-6275,"9583 Collins Mountain Apt. 608, South Sandra, NE 60129",69,Female,"['Blanc Souverain Pur', 'Beach Kite', 'Madre Perla']",120
1366,Kayla Green,daniel27@yahoo.com,+1-007-009-8883,"236 Albert Fords Apt. 923, Guerrerohaven, NJ 97462",62,Female,"['Les Pouches', 'Acier', 'Emeri Sparkling Sauvignon Blanc', 'Les Reinages']",132
1367,Mary Taylor,kkim@hotmail.com,001-083-294-3948,"36489 Rachel Junction, Lewisview, FL 02193",58,Male,['Companhia das Lezírias Tyto Alba Vinhas Protegidas'],21
1368,Felicia Phillips,alexandraspencer@gmail.com,844-652-6871,"90873 Herrera Cove Suite 371, Theresamouth, MS 43721",62,Female,"['La Villa', 'Grand Cru Hengst Wintzenheim', 'Jayson', 'El Zuiter', 'The Inheritance', 'State Lane Vineyard Estate Cuvée', 'Montosa', 'First Growth', 'Clos de la Roilette']",108
1369,Joseph Holloway,myersjustin@yahoo.com,754.002.4738,"1332 Travis Haven, Bethland, MD 13361",45,Female,"['Brut de Charvis', 'III Associates Renaissance', 'Les Hautes Tours', 'Laguna Vineyard', 'Quinta da Viçosa S.T.', 'Saint-Andelain']",78
1370,Felicia Diaz,debracruz@hotmail.com,126-526-3169,"872 Walker Harbor, East Ashley, IL 08317",42,Male,"['Le Mesnil Blanc de Blancs', 'Cuvée 107', 'Violetta', 'Celebration Rose', 'Bric Micca']",70
1371,William Williams,rogersdonna@gmail.com,(961)414-7761x05424,"135 Shannon Parks Suite 138, Port Michael, GA 05152",35,Female,"['Noemy', 'Sky Rocket/Guitar Road', 'Volcano Ridge Vineyard', 'La Ronde Red Wine', 'Precioso', 'Yount Mill Vineyard', 'Pinto']",210
1372,Brittany Strickland,kimberly13@hotmail.com,6217720298,"29455 Eric Squares, New Anthonychester, KY 53991",49,Female,"['1886', 'Aureo Brut', 'Jackson Park Vineyard']",207
1373,Brian Walker,brianmay@hotmail.com,001-377-653-6210x22803,"2803 Castro Islands, Greenland, OK 53040",61,Female,"['the V', 'Carte Corail Rosé', 'Lota', 'Knotty Vines Estate Vineyards', 'Basis Points', 'Schnabel Reserve', 'Clos des Mollepierres']",175
1374,Patricia Bryant,robertle@yahoo.com,993-080-7404,"407 Anne Ridges, Brandystad, WI 67876",30,Female,"['Appian Way Vineyards', 'Brut Emozione', 'Ried Pfaffenberg Steiner', 'Siccagno', 'Jakot', 'Brauneberger Juffer Kabinett Grosse Lage', 'Visión', 'Richard Chambers Vineyard', 'Fortant de France']",270
1375,Scott Lopez,awallace@costa.info,+1-466-099-8629,"171 Santiago Flat Apt. 917, Angelachester, VA 66718",57,Male,"['Poggio Badiola', 'Furore Bianco Fiorduva', 'Monte San Piero']",123
1376,Lisa Huynh,burnsmatthew@ayala.com,(114)845-2348x5580,"Unit 5898 Box 5276, DPO AE 51190",62,Male,"['5 year', 'Pietravalle', 'Ventolera']",291
1377,Lauren Johnston,ycarpenter@yahoo.com,746-786-9052x4672,"Unit 5867 Box 9413, DPO AP 07677",41,Female,"['Cuvée Sandre', '1869', 'Mirabelle', 'Bicentennial Commemorative Bottling', 'Right Bank', 'St. Laurent Classic', 'Cusora']",658
1378,Jeremiah Smith,yhayes@hammond.info,967.397.1033,"042 Nelson Islands, Jenniferborough, ID 05632",40,Male,['Korem'],85
1379,Trevor Johnson,lschmidt@hotmail.com,(858)697-7372,"99955 Bruce Dale Suite 384, Lake Barbaraside, AL 73487",51,Male,"['Monte Real Crianza', 'Domaine Grand Romane Cuvée Prestige']",128
1380,Heather Johnston,suttondebra@hotmail.com,366-557-4180x31026,"4603 Linda Dale Apt. 006, Cherylville, NY 70884",59,Male,"['Premium Merlot', 'Block 2 Vineyard', 'Fino en Rama', 'Les Deux Rives Blanc', 'Sot', ""Poderi d'Agostino Serra al Trono"", 'Terreforru']",448
1381,Elizabeth Singh,williamsholly@gmail.com,(764)319-3071,"7953 Todd Center, Teresaburgh, KS 01502",28,Female,"['Block Collection Ricci Vnyd.', 'Cadetto', 'Domaine Long-Depaquit Vaudésirs Grand Cru', 'XY Reserve', 'Duque de Bragança 20-Year-Old Tawny', 'Faustino VII', 'Crianza Selección']",357
1382,Victoria Boyd,wesleyball@hotmail.com,+1-196-695-8272x632,"PSC 8417, Box 4538, APO AA 54377",40,Male,"['Dutton Ranch Shop Blanc', 'Regan Vineyard', 'Les Galets Rouges', 'Paça dos Cunhas de Santar Vinha do Contador', 'The Show']",265
1383,Dylan Tucker,ddonovan@yahoo.com,361-683-0137x088,"49128 Amanda Pike, Vanessabury, AZ 06305",30,Male,"['Scion', 'Couture', 'Héritage du Temps', 'Mesache Blanco', 'Passionelle']",330
1384,Kyle Dougherty,williamsmegan@nguyen.org,952-291-7751,"USS Gomez, FPO AP 15742",60,Male,"['Volcanic Dry', ""Agnes' Vineyard Old Vine"", 'Astral', 'Dry Cuvée', 'Nachise', 'Clos des Guettottes', 'Tradizione', 'Wild Alfalfa', 'Ürziger Würzgarten Auslese']",477
1385,Chelsea Zimmerman,thomasjulie@gmail.com,+1-209-556-6086,"9687 Brandon Harbors Suite 939, Shannonshire, OR 66090",27,Female,"['Cold Creek Ranch', 'Abba Vineyard', ""Jane's Vineyard""]",108
1386,Joseph Blackwell,dawn86@evans.com,+1-507-228-2509x7111,"6375 Allen Forks, West Michaelshire, OR 84889",30,Male,"['Viticultura Ecológica', 'Stone Tree Red', 'Quarto Ducale Riserva']",51
1387,Kevin Alexander,sampsonkelly@yahoo.com,(982)253-8794,"447 Hernandez Club Apt. 140, Kimberlyland, WI 31566",56,Male,"['Colette', 'Casarsa Rosso', 'Dal Re']",84
1388,Michelle Mooney,donald46@robinson.com,309-950-3268,"358 Miller Vista, South Samuel, OH 07351",26,Male,"['Kila', 'Antiquum Vineyard', ""Jackson's Vineyard"", 'Cuvee Los Gatos', 'Reserva Sinergy', 'Brumont', 'Föllig', 'Seleccion Personal']",296
1389,April Munoz,alexandra29@lewis-anderson.org,133.524.1386x232,"06354 Baker Station Suite 447, North Veronica, HI 64072",22,Female,"['Le Chat Rouge', ""Revelation Rodney's Vineyard"", 'Clarity']",282
1390,Karen Leonard,anthony37@palmer-powell.com,436.107.6134,"473 Rodriguez Hill, Warrenside, CT 97350",58,Female,"[""Redwood's Edge""]",90
1391,Eric Lucas,adrianschmidt@jacobs.com,(458)079-9692,"PSC 4611, Box 7191, APO AA 55711",45,Female,"['Limited Selection - Apalta Vineyard', 'Eenzaamheid', 'Triumviratum Riserva', 'Periquita Superyor', 'Kuda', 'Hochheimer Kirchenstück Spätlese Trocken', 'Two Vines Vineyard 10 Red Wine', 'Blend #5']",104
1392,Daisy Washington,jscott@johnson.biz,+1-721-486-9907,"USS Moore, FPO AA 51250",64,Male,"['La Bégude', 'Henrietta', 'Grains de Génie', 'Rattlesnake Hill Estate Bottled', 'Método Tradicional Extra Brut', 'Liage', 'Russian River', 'Apex 39', 'Cantodoro']",837
1393,Robert Richardson,jeffreyhanna@hotmail.com,551-982-7740x0017,"49238 Ingram Highway Suite 333, Whitechester, ME 35940",69,Female,"[""Les Combes d'Arneval Lieu-Dit Arnavès"", 'Terrunyo Vineyard Selection Block 27', 'Sangiacomo Roberts Road Vineyard', 'Aux Grands Liards', 'Etoile', 'Nikao', 'Ravera', 'Altos de Losada']",680
1394,John Poole,jdavis@thomas-mitchell.org,001-616-266-8827x590,"5495 Derrick Meadow Apt. 068, Murphyside, MT 38177",39,Female,"['Parceto', 'Hacienda Araucano Kochii Late Harvest', 'Vertus Reserva', 'Villa Novare Albion', 'Excelsior', ""Toretti's Family Vineyard"", 'R de Romaneira']",84
1395,Brianna Mccormick,victoria99@richards-silva.com,001-610-720-6565x80119,"380 Vicki Corners, South Jennifer, NH 52628",27,Female,"['Il Vecchio', 'Elephant']",154
1396,Christopher Harding,brewerlisa@sullivan-howard.com,(489)967-0700x625,"633 Reese Rue, Perkinsville, IN 03943",24,Male,"['Frizzante Halbtrocken Rosé', 'Gran Feudo', 'Deer Camp Estate', 'Langley Hill Vineyard Estate', 'Zio Nando', 'Late Harvest Chenin Blanc']",270
1397,Sean Hodges,robertnichols@romero.com,+1-921-815-8654x355,"33248 Rhodes Plains Suite 126, North Kennethhaven, MD 73891",67,Male,"['2nd Degree', 'Edición Especial 10 Años', 'Sawi Vineyard', 'Split Oak Vineyard Sur Lie', 'Clarbec Vineyard', 'Block Selection Estate Reserve']",564
1398,Melissa Mata,samantha51@hotmail.com,(723)294-5580,"841 Whitney Glens, New John, DC 39890",51,Male,"['Muns Vineyard', 'Catena Nicasia Vineyard', 'Viña Honda Crianza', 'Walla Walla Valley', 'The Twisted Sisters']",255
1399,Gail Hoover,melaniemurray@hotmail.com,001-310-049-8274,"030 Brown Mount Suite 306, New Craigberg, NH 62763",23,Female,"['Reserva Ruby', 'Black St. Peter', 'Cobble Creek']",162
1400,Willie Cantu,mercadograce@williams.info,203-390-3102x877,"11674 Ruben Forks Suite 523, South Jamesstad, HI 33895",61,Female,"[""Barney's Heritage Cuvee"", 'Vigne di Mezzane', 'Alma Mora', 'Aurora', 'The Gimblett']",265
1401,Amanda Munoz,klittle@yahoo.com,001-668-090-9487x229,"10915 Rhonda Glen, Yvonneton, LA 76840",69,Female,"['Àn', 'Hombros', 'Lumina', 'Grillenhügel', 'Heritages', 'Gilsson Vineyard', 'Ramal Vineyard Estate Vineyeard Series', 'SyrCab', 'Arsvitis']",531
1402,Mrs. Mary Woods,wileymichael@yahoo.com,(347)001-3035,"68505 Jeffrey Coves, Nathanborough, AR 56315",39,Male,"['Monte Tombole', 'Bricco Battista', 'La Bienvenida', 'Kevin John', 'Unfined & Unfiltered', 'La Gaupière']",588
1403,Dr. Anna Swanson,yeseniajones@hughes.net,495-669-8004x1727,"145 Justin Point Suite 355, New Adam, VT 69495",38,Female,"['Vivens', 'Bernkasteler Badstube Auslese', 'Lorna Marie', 'Fransola', 'Serego Alighieri 650 Anniversario', 'Maldonado Vineyard', 'Brix 24.5']",336
1404,Douglas Moore,perryanthony@ray-lynch.com,001-845-078-9675x501,"180 Martinez Lake, Alexandrashire, NH 01024",60,Female,"['JP Private Selection', 'The Y Series Unwooded', 'Glicine', 'Crescendo', 'Grand Cuvée Fournier', 'Domaine Barville Optimum', 'Serra Lori']",238
1405,Christine Richardson,amandamcclure@hotmail.com,(841)085-6046x93709,"3549 Young Mount, Josephhaven, RI 37063",56,Male,['Private Label'],70
1406,Michael Carter,wroberts@yahoo.com,(948)597-3354x73736,"271 Thomas Springs Suite 130, Sarahshire, AR 27936",64,Male,"['Old Boys Very Old Fine Tawny', 'The Standish Single Vineyard']",32
1407,Anthony Lopez,wruiz@olsen.com,+1-616-955-1998x98259,"867 Latoya Heights, New Kurt, AR 81429",42,Female,['Llama Old Vine'],71
1408,Edgar Nelson,johnsondaniel@gmail.com,001-234-206-3210x25263,"376 Elizabeth Run Apt. 897, Lake Brian, OH 42124",49,Male,"['Platinum Label', 'Meursault Blagny Premier Cru', 'Don Álvaro de Bazán']",162
1409,Cheryl Smith,brownsarah@hotmail.com,930-335-6210x8679,"6705 Massey Mountain, Gibsonland, WY 02573",38,Female,"['Vin Santo Contini Bonacossi', 'Praia', 'Janice', 'La Gloria', 'Hundsleiten', 'Arcanum II', 'Maceració Carbónica Garnatxa Negra', 'The Mossed Grove']",200
1410,Pamela Brown,kristenflores@burgess.biz,001-729-889-7559x312,"7146 Patricia Centers Suite 344, Isaacville, MS 21640",25,Male,"['Le Mont Aimé Premier Cru Blanc de Blancs Brut', 'Peppolino', 'Lodano', 'Mansois', 'Gotes del Priorat', 'Biancosesto', 'Sweet Leslie Late Harvest', 'Bullhorn Creek Vineyard']",192
1411,Jerry Bradley,lukehernandez@gmail.com,1828128255,"032 Brian Lake, North Alyssahaven, WA 99026",69,Male,"['Rosshimmel Riesling', 'Orzada Tres Esquinas Organic', 'Villa di Vetrice Riserva', 'Salzgeber Vineyard']",332
1412,Beth Walker,jonathanmcmillan@hotmail.com,+1-645-278-3179x62159,"514 Johnson Fork, West Derrick, NC 00520",60,Male,['La Pilar'],64
1413,Mary Moore,davidlynn@medina-davis.com,4444017019,"8917 Brandon Estates, East Brittanybury, MT 02491",60,Male,"['Hasel', 'Les Vaillons Viellies Vignes Premier Cru', 'Vinho Branco']",57
1414,Hannah Smith,jeremyclark@hotmail.com,2358627316,"USCGC White, FPO AE 14171",40,Female,"['Héritage Brut', 'Colle San Lorenzo', 'Spago Nero']",39
1415,Mario Woods,zwatson@gmail.com,+1-514-965-7378x2639,"Unit 9325 Box 1568, DPO AA 60420",58,Male,"['Réserve Brut', 'Dirupo Brut', '20 yr. Baco Imperial Amontillado', 'Bramare Marchiori Vineyard']",172
1416,Calvin Scott,harrisjustin@yahoo.com,(641)881-0614x763,"325 Destiny Rapid Apt. 101, East Marissaland, ND 25831",54,Male,"['Destiny Vineyards Rhapsody', 'GR-174', 'Tiserny', 'Jasper', '20-Year-Old White']",125
1417,Andrew Robbins,gatescheryl@hotmail.com,001-073-135-4673x82903,"034 Michael Crossing Apt. 339, Tylerton, ND 95709",59,Female,"['Sherwood Manor', 'Fileno', ""La Chapelle d'Ausone"", 'Liandra', 'Astralis', 'Vigneto Bofani', 'Ex Anima', 'And Why am I Mr. Pink? Rosé of', 'Drago']",216
1418,Amanda Middleton,michelle04@hotmail.com,001-747-357-0321x67754,"945 Timothy Mission Suite 590, Chaseville, NJ 32109",64,Female,"['Century Vine Reserve', 'Kung Fu Girl', 'San Francesco Riserva', 'Villa Luigia Millesimato Extra Dry', 'Am Berg']",335
1419,Jared Flores,anna86@hotmail.com,001-632-303-2665x88482,"4570 Kayla Ramp Suite 000, New Denisefurt, MT 05883",44,Female,"['Big Sky Cuvée Red Wine', ""Feuerheerd's 10-Year-Old Tawny"", 'Liberté Boushey Vineyard', 'Clos Windsbuhl Hunawihr', 'Cuvée Icône du Château de Haute-Serre', 'Les Grasses Têtes', 'Lena di Mezzo']",588
1420,Brian Lyons,judy15@gmail.com,+1-819-716-2267x5458,"10671 Stanton Views, West Jenniferfurt, WV 14392",47,Female,"['La Corte del Pozzo', 'Vintners Special Limited Reserve', 'Wallace Creek Vineyards Reserve', 'Devious', 'Herrenberg Auslese 21', 'Redwood Retreat Vineyards', 'Trocken 1 Liter', 'Exclusive Semi-Dry']",576
1421,Samuel Fields,savannah67@hoover.info,783.945.0655,"025 Graves Park, Elizabethshire, AR 96066",29,Male,"['Notre Terre', 'Les Gandelins']",102
1422,Donald Tyler,qkennedy@yahoo.com,+1-277-114-0245x9474,"7164 Megan Ramp Apt. 578, New Veronicashire, AK 82878",63,Male,"['Wild Boar Vineyard', 'Ciclos', 'Filius', 'Levia Gravia', 'Castello di Monna Lisa Riserva', 'Ürziger Goldwingert Spätlese', 'Royal Red', 'Barricia']",792
1423,Karen Williams,james17@williams.biz,482.362.9608,"606 Fuller Square Suite 164, Port Susan, VT 31852",60,Male,['Clos Himmelreich'],76
1424,Denise Harrison,aguilarjack@matthews.biz,177.663.5620,"7179 Cynthia Brook Suite 080, Parkershire, KS 74945",42,Female,"['Dutton Ranch Shop Blanc', 'Cosme Palacio', 'Small Lot Collection Barrel-Fermented', 'Ars Mácula']",60
1425,Lucas Williams,andrewnewman@hotmail.com,696-710-9050,"725 Smith Fork Apt. 274, Turnerborough, LA 25242",62,Female,"['Destiny Ridge Vineyard Gravity', 'Pickberry Vineyards', 'Passo Cale', 'Black Pearl Vineyard', 'Laas', 'Croix de Beaucaillou', 'Piccole Gioie', 'Father and Son Cuvee', 'Epoch II Millenium Cuvée']",612
1426,Jennifer Washington,fullersharon@jensen.net,(228)998-7969x529,"6757 Tracy Crossing Suite 040, West Derrickmouth, ID 98055",61,Male,"['Dutton Ranch Emereld Ridge Vineyard', 'Ltd. Reserve II', 'Fióre Marcheschi', 'Ribolla', 'Poggio Bidini', 'Cab-Shiraz', 'Bob Wine']",539
1427,Terri Caldwell,mpoole@hotmail.com,001-487-177-7602x530,"705 Lambert Terrace Suite 386, North Crystal, WV 54182",51,Female,"['Terra de Fic 1', 'Preludio Barrel Select Lote N° 77', 'La Storia Meritage Red Wine', 'Heritage Extra Dry', 'La Montagne']",265
